subject,script,column1,column2,stimuli,session,correlation,p_value,degrees_of_freedom
sub-55879,br,readingTime,old20,all,4,0.05092083925046339,0.4972292129272581,178
sub-55888,br,readingTime,length,all,2,0.3833294421327219,1.0879999924451982e-07,178
sub-55888,br,readingTime,frequency,all,2,-0.023505829539765186,0.7541211025368953,178
sub-55888,br,readingTime,old20,all,2,0.42189241778221775,3.667056597799266e-09,178
sub-55888,br,readingTime,length,all,3,0.25445898411481166,0.0005667251335591808,178
sub-55888,br,readingTime,frequency,all,3,-0.07956087057586571,0.28838615794535827,178
sub-55888,br,readingTime,old20,all,3,0.20780217995191913,0.005123607658628311,178
sub-55888,br,readingTime,length,all,4,0.2822759457693232,0.00012347905299595313,178
sub-55888,br,readingTime,frequency,all,4,-0.02064146985768156,0.7832898422121461,178
sub-55888,br,readingTime,old20,all,4,0.19489672955145473,0.008746992317291546,178
sub-55891,br,readingTime,length,all,2,0.3108892550116324,2.159776141326494e-05,178
sub-55891,br,readingTime,frequency,all,2,-0.07453096907169958,0.3200499088596724,178
sub-55891,br,readingTime,old20,all,2,0.3035891341222916,3.4293315045531396e-05,178
sub-55891,br,readingTime,length,all,3,0.09923701241593685,0.18503760206311012,178
sub-55891,br,readingTime,frequency,all,3,-0.01979396712324764,0.7919805287015547,178
sub-55891,br,readingTime,old20,all,3,0.2209425596128784,0.00287752407257849,178
sub-55891,br,readingTime,length,all,4,-0.039469107975498914,0.5988537594355104,178
sub-55891,br,readingTime,frequency,all,4,-0.026222538049300546,0.7267729823866255,178
sub-55891,br,readingTime,old20,all,4,-0.045679543787300936,0.5425882338195552,178
sub-55918,br,readingTime,length,all,2,0.2899183813569395,7.890930398541776e-05,178
sub-55918,br,readingTime,frequency,all,2,-0.055601259366903286,0.45848371202689203,178
sub-55918,br,readingTime,old20,all,2,0.33610779512843963,3.971720677881828e-06,178
sub-55918,br,readingTime,length,all,3,0.15544904982801622,0.03718545995289013,178
sub-55918,br,readingTime,frequency,all,3,0.006208616766147334,0.934075915036143,178
sub-55918,br,readingTime,old20,all,3,0.19622118015265028,0.008291638001512834,178
sub-55918,br,readingTime,length,all,4,0.10427370780091293,0.16360989480541574,178
sub-55918,br,readingTime,frequency,all,4,0.08019680743906502,0.2845374174714549,178
sub-55918,br,readingTime,old20,all,4,0.011488662893711398,0.8783448017055246,178
sub-55978,cb,readingTime,length,all,2,0.3257215927871978,8.125258093925422e-06,178
sub-55978,cb,readingTime,frequency,all,2,-0.08965930518098593,0.231330824797155,178
sub-55978,cb,readingTime,old20,all,2,0.3880016841752395,7.38028674416099e-08,178
sub-55978,cb,readingTime,length,all,3,0.3954814379286711,3.914951327623936e-08,178
sub-55978,cb,readingTime,frequency,all,3,-0.026029188331720233,0.7287084619259263,178
sub-55978,cb,readingTime,old20,all,3,0.28503371768005753,0.000105211285343441,178
sub-55978,cb,readingTime,length,all,4,0.14211429530055958,0.05703394637584176,178
sub-55978,cb,readingTime,frequency,all,4,-0.028326356717256123,0.7058272566151081,178
sub-55978,cb,readingTime,old20,all,4,0.13010342907196693,0.08172448581469796,178
sub-55987,cb,readingTime,length,all,2,0.3799905969012515,1.4304810316705576e-07,178
sub-55987,cb,readingTime,frequency,all,2,-0.10390136839615224,0.16512750080485783,178
sub-55987,cb,readingTime,old20,all,2,0.28371326062657426,0.00011361735809918207,178
sub-55987,cb,readingTime,length,all,3,0.27808168662459054,0.00015702330791368948,178
sub-55987,cb,readingTime,frequency,all,3,-0.05873059835165464,0.4335446123320945,178
sub-55987,cb,readingTime,old20,all,3,0.3565794647191703,8.961980143263229e-07,178
sub-55987,cb,readingTime,length,all,4,-0.05454658574607804,0.4670651523708261,178
sub-55987,cb,readingTime,frequency,all,4,-0.05097137287602614,0.4968018500583051,178
sub-55987,cb,readingTime,old20,all,4,0.017826770538534126,0.8122504124080027,178
